YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,2,5,OO,4535,LAX,LAS,1240,1433,113,74,62,43,236,1535,101,0,0,null,0,0,0,101,0
2015,1,2,5,OO,5157,BFL,IAH,1243,1318,35,200,202,182,1428,1840,37,0,0,null,2,0,0,35,0
2015,1,2,5,MQ,3270,CHA,DFW,1245,1258,13,140,165,120,695,1443,38,0,0,null,25,0,0,13,0
2015,1,2,5,EV,5932,ORD,MEM,1254,1326,32,113,109,88,491,1515,28,0,0,null,28,0,0,0,0
2015,1,2,5,AA,277,DFW,MCI,1300,1353,53,90,82,61,460,1515,45,0,0,null,0,0,0,37,8
2015,1,2,5,AA,333,DFW,MFE,1305,1318,13,95,98,83,469,1456,16,0,0,null,3,0,0,4,9
2015,1,2,5,MQ,2851,DFW,VPS,1305,1327,22,108,112,88,641,1519,26,0,0,null,4,0,18,4,0
2015,1,2,5,EV,3267,ISN,DEN,1315,1342,27,120,116,80,576,1438,23,0,0,null,0,0,0,23,0
2015,1,2,5,US,612,PHX,ATL,1325,1350,25,210,209,188,1587,1919,24,0,0,null,0,0,0,24,0
2015,1,2,5,DL,2108,DEN,MSP,1330,1349,19,115,122,99,680,1651,26,0,0,null,7,0,19,0,0
2015,1,2,5,NK,256,RSW,BOS,1330,1501,91,178,172,154,1249,1753,85,0,0,null,85,0,0,0,0
2015,1,2,5,AA,1263,ORD,MIA,1345,1349,4,185,271,158,1197,1920,90,0,0,null,90,0,0,0,0
2015,1,2,5,DL,2002,LAS,ATL,1345,1352,7,228,249,204,1747,2101,28,0,0,null,21,0,7,0,0
2015,1,2,5,WN,1579,LAS,SLC,1350,1454,64,80,83,57,368,1717,67,0,0,null,3,0,25,39,0
2015,1,2,5,EV,5294,DTW,SAV,1355,1405,10,133,141,108,705,1626,18,0,0,null,8,0,10,0,0
2015,1,2,5,F9,1260,ORD,TPA,1355,1417,22,155,161,137,1012,1758,28,0,0,null,28,0,0,0,0
2015,1,2,5,UA,366,LIH,LAX,1400,2002,362,330,290,276,2615,252,322,0,0,null,0,0,21,301,0
2015,1,2,5,WN,315,LAS,SNA,1400,1447,47,60,62,39,226,1549,49,0,0,null,2,0,24,23,0
2015,1,2,5,WN,335,LAS,TUS,1410,1443,33,75,68,52,365,1651,26,0,0,null,0,0,14,12,0
2015,1,2,5,WN,1766,OAK,SEA,1420,1455,35,120,115,105,671,1650,30,0,0,null,0,0,6,24,0
2015,1,2,5,AA,1424,DEN,MIA,1420,1430,10,223,236,210,1709,2026,23,0,0,null,13,0,10,0,0
2015,1,2,5,WN,179,MCI,TPA,1430,1438,8,150,161,147,1048,1819,19,0,0,null,11,0,8,0,0
2015,1,2,5,EV,2570,MEI,PIB,1440,1537,57,35,29,17,69,1606,51,0,0,null,0,0,0,51,0
2015,1,2,5,MQ,2972,SHV,DFW,1440,1455,15,60,78,41,190,1613,33,0,0,null,18,0,0,15,0
2015,1,2,5,WN,3228,ISP,FLL,1445,1514,29,185,181,166,1092,1815,25,0,0,null,0,0,15,10,0
2015,1,2,5,UA,1568,SFO,RDU,1447,1455,8,299,308,272,2400,2303,17,0,0,null,9,0,8,0,0
2015,1,2,5,HA,226,HNL,OGG,1447,1501,14,39,47,24,100,1548,22,0,0,null,0,0,8,14,0
2015,1,2,5,EV,5274,ATL,MLI,1455,1606,71,118,105,88,633,1651,58,0,0,null,0,0,48,10,0
2015,1,2,5,EV,4090,BNA,IAH,1456,1504,8,139,161,129,657,1745,30,0,0,null,22,0,8,0,0
2015,1,2,5,OO,5500,DEN,ASE,1501,1536,35,49,57,40,125,1633,43,0,0,null,8,0,7,28,0
2015,1,2,5,MQ,2818,ORD,LIT,1505,1556,51,108,111,89,552,1747,54,0,0,null,3,0,43,8,0
2015,1,2,5,NK,906,DEN,IAH,1505,1607,62,139,162,126,862,1949,85,0,0,null,85,0,0,0,0
2015,1,2,5,OO,3481,SBA,SEA,1505,1501,-4,148,167,148,908,1748,15,0,0,null,15,0,0,0,0
2015,1,2,5,WN,319,SAN,AUS,1515,1651,96,160,162,147,1164,2133,98,0,0,null,2,0,14,82,0
2015,1,2,5,MQ,3240,DFW,PIA,1520,1634,74,108,114,79,672,1828,80,0,0,null,6,0,0,60,14
2015,1,2,5,AA,2262,BNA,DFW,1525,1623,58,125,126,106,631,1829,59,0,0,null,1,0,0,58,0
2015,1,2,5,AA,1024,ABQ,DFW,1530,1622,52,100,116,91,569,1918,68,0,0,null,16,0,0,52,0
2015,1,2,5,OO,6408,EUG,DEN,1536,1602,26,154,169,127,996,1951,41,0,0,null,15,0,18,8,0
2015,1,2,5,WN,3843,ONT,DEN,1540,1600,20,130,132,119,819,1912,22,0,0,null,2,0,7,13,0
2015,1,2,5,WN,4362,HOU,AUS,1540,1611,31,50,48,32,148,1659,29,0,0,null,0,0,22,7,0
2015,1,2,5,WN,2078,LAS,ABQ,1545,1621,36,85,85,66,486,1846,36,0,0,null,0,0,12,24,0
2015,1,2,5,AA,2394,DFW,SNA,1545,1625,40,195,185,160,1205,1730,30,0,0,null,0,0,14,16,0
2015,1,2,5,WN,613,ATL,HOU,1555,1634,39,145,147,125,696,1801,41,0,0,null,2,0,6,33,0
2015,1,2,5,EV,4487,MSY,EWR,1557,1627,30,175,179,146,1167,2026,34,0,0,null,4,0,0,30,0
2015,1,2,5,WN,374,HRL,HOU,1600,1638,38,65,52,41,277,1730,25,0,0,null,0,0,1,24,0
2015,1,2,5,MQ,3444,BMI,DFW,1610,1628,18,140,157,125,690,1905,35,0,0,null,17,0,0,18,0
2015,1,2,5,MQ,2844,DFW,SAF,1620,1655,35,103,97,83,551,1732,29,0,0,null,0,0,0,29,0
2015,1,2,5,UA,1267,ORD,DEN,1627,1755,88,166,164,139,888,1939,86,0,0,null,0,0,23,63,0
2015,1,2,5,HA,327,KOA,HNL,1632,1706,34,44,42,29,163,1748,32,0,0,null,0,0,1,31,0
2015,1,2,5,AA,263,MCO,LAX,1635,1718,43,335,308,290,2218,1926,16,0,0,null,0,0,9,7,0
2015,1,2,5,EV,5419,LEX,ATL,1635,1640,5,84,98,64,304,1818,19,0,0,null,14,0,5,0,0
2015,1,2,5,WN,614,PHX,SNA,1650,1707,17,75,73,58,338,1720,15,0,0,null,0,0,2,13,0
2015,1,2,5,F9,1369,IAD,PBI,1650,1715,25,160,156,131,859,1951,21,0,0,null,0,0,21,0,0
2015,1,2,5,WN,1894,MCO,LAS,1655,1733,38,315,302,279,2039,1935,25,0,0,null,0,0,1,24,0
2015,1,2,5,AA,80,TUS,DFW,1655,1705,10,130,144,110,813,2029,24,0,0,null,14,0,0,10,0
2015,1,2,5,WN,335,TUS,DEN,1700,1723,23,110,109,90,639,1912,22,0,0,null,0,0,0,22,0
2015,1,2,5,WN,1006,LAS,CMH,1700,1722,22,230,225,205,1771,7,17,0,0,null,0,0,2,15,0
2015,1,2,5,EV,4167,IAD,MCI,1700,1736,36,175,178,148,926,1934,39,0,0,null,3,0,36,0,0
2015,1,2,5,EV,4322,RIC,EWR,1704,1712,8,86,112,57,277,1904,34,0,0,null,28,0,6,0,0
2015,1,2,5,WN,3744,LAS,SDF,1705,1729,24,210,203,189,1624,2352,17,0,0,null,0,0,9,8,0
2015,1,2,5,UA,289,IAH,MIA,1707,1815,68,141,132,111,964,2127,59,0,0,null,0,0,56,3,0
2015,1,2,5,EV,5013,PHF,ATL,1708,1711,3,114,148,102,508,1939,37,0,0,null,34,0,3,0,0
2015,1,2,5,WN,3860,PHX,SFO,1710,1745,35,120,117,99,651,1842,32,0,0,null,0,0,14,18,0
2015,1,2,5,EV,4377,JAX,EWR,1712,1743,31,137,138,111,820,2001,32,0,0,null,1,0,0,31,0
2015,1,2,5,US,1775,PHL,AUS,1714,1709,-5,242,270,248,1430,2039,23,0,0,null,23,0,0,0,0
2015,1,2,5,UA,389,AUS,SFO,1717,1814,57,240,206,190,1504,1940,23,0,0,null,0,0,2,21,0
2015,1,2,5,WN,2527,DAL,STL,1720,1751,31,95,89,69,546,1920,25,0,0,null,0,0,9,16,0
2015,1,2,5,WN,1653,TPA,MKE,1725,1756,31,170,157,141,1075,1933,18,0,0,null,0,0,5,13,0
2015,1,2,5,AA,978,COS,DFW,1730,1912,102,110,127,100,592,2219,119,0,0,null,17,0,0,102,0
2015,1,2,5,UA,1141,MIA,DEN,1733,1819,46,273,254,230,1709,2033,27,0,0,null,0,0,6,21,0
2015,1,2,5,WN,2013,PHX,BUF,1735,1813,38,240,235,213,1912,8,33,0,0,null,0,0,33,0,0
2015,1,2,5,OO,4972,IAH,TUS,1740,2054,194,160,148,125,936,2222,182,0,0,null,0,0,0,182,0
2015,1,2,5,OO,2589,MRY,LAX,1745,1807,22,70,75,48,266,1922,27,0,0,null,5,0,0,22,0
2015,1,2,5,WN,276,MAF,DAL,1745,2017,152,65,88,51,319,2145,175,0,0,null,23,0,0,68,84
2015,1,2,5,B6,1290,SJU,EWR,1746,1757,11,252,261,244,1608,2118,20,0,0,null,9,0,2,9,0
2015,1,2,5,OO,5328,DEN,MKE,1746,1830,44,143,136,104,896,2146,37,0,0,null,0,0,1,36,0
2015,1,2,5,WN,1637,BWI,STL,1750,1813,23,140,154,127,738,1947,37,0,0,null,14,0,0,23,0
2015,1,2,5,DL,2483,OKC,ATL,1755,1753,-2,117,134,105,761,2107,15,0,0,null,15,0,0,0,0
2015,1,2,5,OO,4519,PHX,LAX,1757,2038,161,88,102,56,370,2120,175,0,0,null,14,0,0,161,0
2015,1,2,5,UA,782,ORD,DTW,1802,1855,53,79,64,44,235,2059,38,0,0,null,0,0,5,33,0
2015,1,2,5,HA,543,OGG,HNL,1805,1823,18,35,41,29,100,1904,24,0,0,null,0,0,10,14,0
2015,1,2,5,MQ,2976,DFW,OKC,1805,1826,21,53,58,31,175,1924,26,0,0,null,5,0,0,4,17
2015,1,2,5,MQ,3258,DFW,CVG,1810,1901,51,128,130,96,812,2211,53,0,0,null,2,0,0,42,9
2015,1,2,5,AA,279,PHX,MIA,1811,1823,12,244,262,225,1972,45,30,0,0,null,18,0,12,0,0
2015,1,2,5,MQ,3106,DFW,TYR,1815,1936,81,43,74,34,102,2050,112,0,0,null,31,0,81,0,0
2015,1,2,5,MQ,3028,ROC,ORD,1825,1815,-10,135,173,97,528,2008,28,0,0,null,28,0,0,0,0
2015,1,2,5,B6,104,SJU,JFK,1829,1820,-9,244,268,243,1598,2148,15,0,0,null,15,0,0,0,0
2015,1,2,5,WN,271,PHX,AUS,1830,1904,34,125,128,113,872,2212,37,0,0,null,3,0,24,10,0
2015,1,2,5,WN,2609,PHX,TUL,1830,1858,28,130,130,113,935,2208,28,0,0,null,0,0,12,16,0
2015,1,2,5,OO,6213,LNK,ORD,1832,2057,145,108,92,64,466,2229,129,0,0,null,0,0,0,129,0
2015,1,2,5,AA,1061,CLT,IAH,1845,1840,-5,165,213,169,912,2113,43,0,0,null,43,0,0,0,0
2015,1,2,5,AA,1154,DFW,MSP,1845,1935,50,140,129,107,852,2144,39,0,0,null,0,0,0,39,0
2015,1,2,5,AA,1115,MFE,DFW,1850,2043,113,95,90,64,469,2213,108,0,0,null,0,0,0,108,0
2015,1,2,5,F9,686,DEN,MCO,1850,1904,14,199,219,199,1546,43,34,0,0,null,20,0,3,11,0
2015,1,2,5,WN,279,STL,LAX,1855,1940,45,260,239,218,1592,2139,24,0,0,null,0,0,3,21,0
2015,1,2,5,WN,1058,SEA,LAS,1855,2015,80,140,129,110,867,2224,69,0,0,null,0,0,16,53,0
2015,1,2,5,DL,953,ATL,SAT,1859,1947,48,165,159,135,874,2126,42,0,0,null,0,0,0,21,21
2015,1,2,5,AA,1389,LAS,DFW,1900,1953,53,150,159,143,1055,32,62,0,0,null,9,0,15,38,0
2015,1,2,5,AA,1593,CLT,DFW,1900,1921,21,175,170,142,936,2111,16,0,0,null,0,0,0,16,0
2015,1,2,5,EV,2531,GRK,DFW,1900,1950,50,50,63,30,134,2053,63,0,0,null,13,0,4,46,0
2015,1,2,5,HA,265,OGG,HNL,1900,2011,71,35,69,47,100,2120,105,0,0,null,0,0,22,71,12
2015,1,2,5,B6,1116,TPA,LGA,1905,1939,34,152,135,120,1010,2154,17,0,0,null,0,0,7,10,0
2015,1,2,5,DL,1057,ATL,SAV,1910,1948,38,65,57,37,214,2045,30,0,0,null,0,0,0,0,30
2015,1,2,5,EV,4367,IAH,MCI,1912,1936,24,117,125,88,643,2141,32,0,0,null,8,0,5,19,0
2015,1,2,5,EV,4238,IAH,MOB,1915,1951,36,80,86,64,427,2117,42,0,0,null,6,0,8,28,0
2015,1,2,5,WN,31,CLT,BWI,1920,2028,68,85,74,57,361,2142,57,0,0,null,0,0,30,27,0
2015,1,2,5,WN,1752,MDW,ABQ,1920,1947,27,195,191,171,1121,2158,23,0,0,null,0,0,16,7,0
2015,1,2,5,F9,664,SFO,DEN,1920,1951,31,142,148,122,967,2319,37,0,0,null,17,0,5,15,0
2015,1,2,5,UA,1704,IAH,MIA,1923,1949,26,140,148,113,964,2317,34,0,0,null,8,0,26,0,0
2015,1,2,5,MQ,2938,DFW,FWA,1925,2009,44,128,127,102,859,2316,43,0,0,null,0,0,0,37,6
2015,1,2,5,OO,5532,AUS,LAX,1940,2117,97,215,197,162,1242,2234,79,0,0,null,0,0,0,79,0
2015,1,2,5,DL,2268,ATL,BDL,1945,2033,48,135,120,101,859,2233,33,0,0,null,0,0,0,0,33
2015,1,2,5,OO,2637,ORD,MKE,1945,2128,103,45,49,21,67,2217,107,0,0,null,4,0,0,103,0
2015,1,2,5,WN,3328,IND,ATL,1950,2006,16,90,102,70,432,2148,28,0,0,null,12,0,0,16,0
2015,1,2,5,F9,1274,MIA,PHL,2000,2037,37,160,159,128,1013,2316,36,0,0,null,26,0,9,1,0
2015,1,2,5,NK,747,MSP,DFW,2001,2020,19,149,157,140,852,2257,27,0,0,null,27,0,0,0,0
2015,1,2,5,DL,2402,SLC,SAT,2005,2005,0,156,174,138,1087,2359,18,0,0,null,18,0,0,0,0
2015,1,2,5,EV,5142,ATL,ELM,2005,21,256,116,103,87,717,204,243,0,0,null,0,0,243,0,0
2015,1,2,5,MQ,2811,BUF,ORD,2005,1958,-7,120,151,82,473,2129,24,0,0,null,24,0,0,0,0
2015,1,2,5,WN,2128,HOU,TPA,2010,2109,59,115,116,98,781,5,60,0,0,null,1,0,59,0,0
2015,1,2,5,AA,219,SFO,LAX,2010,2003,-7,90,117,56,337,2200,20,0,0,null,20,0,0,0,0
2015,1,2,5,AA,2457,ORD,SFO,2010,2030,20,280,276,239,1846,2306,16,0,0,null,0,0,16,0,0
2015,1,2,5,AA,1386,DFW,MCO,2015,2059,44,140,139,126,985,18,43,0,0,null,0,0,0,39,4
2015,1,2,5,US,1938,CLT,ORF,2020,2035,15,67,68,44,290,2143,16,0,0,null,1,0,15,0,0
2015,1,2,5,WN,3564,BWI,MCI,2020,2100,40,180,177,160,967,2257,37,0,0,null,0,0,25,12,0
2015,1,2,5,WN,657,DTW,STL,2020,2050,30,100,95,82,440,2125,25,0,0,null,0,0,6,19,0
2015,1,2,5,DL,1347,ATL,CMH,2044,2104,20,93,99,60,447,2243,26,0,0,null,6,0,19,1,0
2015,1,2,5,AA,37,DFW,SAN,2100,2220,80,185,177,152,1171,2317,72,0,0,null,0,0,19,53,0
2015,1,2,5,AA,994,DFW,MEM,2100,2111,11,85,94,68,432,2245,20,0,0,null,9,0,0,11,0
2015,1,2,5,UA,1687,IAH,SAN,2105,2142,37,209,193,172,1303,2255,21,0,0,null,0,0,9,12,0
2015,1,2,5,MQ,2899,ORD,RIC,2105,2130,25,108,107,85,642,17,24,0,0,null,8,0,0,16,0
2015,1,2,5,UA,1591,ORD,LAX,2108,2139,31,276,280,249,1744,19,35,0,0,null,4,0,31,0,0
2015,1,2,5,WN,331,ATL,DCA,2110,2157,47,105,89,69,547,2326,31,0,0,null,0,0,7,24,0
2015,1,2,5,OO,4971,IAH,TUS,2112,2112,0,155,178,126,936,2310,23,0,0,null,23,0,0,0,0
2015,1,2,5,AA,113,MIA,DEN,2115,2152,37,269,280,236,1709,32,48,0,0,null,11,0,22,15,0
2015,1,2,5,MQ,3092,DFW,CLL,2115,2112,-3,48,67,39,164,2219,16,0,0,null,16,0,0,0,0
2015,1,2,5,WN,4386,BUR,SMF,2120,2144,24,75,70,58,358,2254,19,0,0,null,0,0,0,19,0
2015,1,2,5,WN,958,ATL,DAL,2125,2226,61,150,136,121,721,2342,47,0,0,null,0,0,15,32,0
2015,1,2,5,AA,1611,DFW,SFO,2130,2253,83,230,209,193,1464,22,62,0,0,null,0,0,43,19,0
2015,1,2,5,MQ,3001,DFW,LRD,2130,2247,77,83,88,75,396,15,82,0,0,null,5,0,0,40,37
2015,1,2,5,WN,657,STL,MCI,2135,2212,37,60,52,42,237,2304,29,0,0,null,0,0,9,20,0
2015,1,2,5,WN,3224,MCO,BUF,2135,2211,36,155,149,132,1011,40,30,0,0,null,0,0,30,0,0
2015,1,2,5,WN,279,LAX,TUS,2150,2212,22,75,77,62,451,29,24,0,0,null,2,0,0,22,0
2015,1,2,5,MQ,3135,DFW,ABI,2150,2204,14,48,71,37,158,2315,37,0,0,null,23,0,0,0,14
2015,1,2,5,OO,6350,DEN,ASE,2150,2209,19,44,40,26,125,2249,15,0,0,null,0,0,7,8,0
2015,1,2,5,MQ,2979,DFW,GRK,2200,2308,68,43,62,42,134,10,87,0,0,null,19,0,0,27,41
2015,1,2,5,OO,7397,SLC,SGU,2200,2234,34,62,54,38,272,2328,26,0,0,null,0,0,24,2,0
2015,1,2,5,WN,2299,BWI,GRR,2205,2315,70,110,114,94,528,109,74,0,0,null,4,0,61,9,0
2015,1,2,5,AA,2427,DFW,ONT,2205,39,154,185,173,153,1188,132,142,0,0,null,0,0,0,54,88
2015,1,2,5,DL,1736,ATL,CMH,2212,2308,56,93,69,60,447,17,32,0,0,null,0,0,0,0,32
2015,1,2,5,UA,1693,DEN,SEA,2213,2235,22,180,177,159,1024,32,19,0,0,null,0,0,19,0,0
2015,1,2,5,AA,1676,DFW,BNA,2215,2239,24,95,101,81,631,20,30,0,0,null,6,0,24,0,0
2015,1,2,5,US,421,PHX,IAH,2245,109,144,142,150,125,1009,439,152,0,0,null,8,0,57,87,0
2015,1,2,5,UA,737,SFO,LAX,2249,2245,-4,85,110,53,337,35,21,0,0,null,21,0,0,0,0
2015,1,2,5,DL,1684,SJC,ATL,2255,2255,0,264,289,260,2116,644,25,0,0,null,25,0,0,0,0
2015,1,2,5,UA,1672,OGG,DEN,2300,2324,24,404,416,385,3302,920,36,0,0,null,12,0,0,0,24
2015,1,2,5,DL,1083,ATL,RDU,2305,2341,36,78,60,48,356,41,18,0,0,null,0,0,0,8,10
2015,1,3,6,B6,262,SJU,BOS,330,349,19,245,247,230,1674,656,21,0,0,null,2,0,19,0,0
2015,1,3,6,UA,1573,AUS,IAH,525,1236,431,57,68,36,140,1344,442,0,0,null,11,0,431,0,0
2015,1,3,6,OO,5292,DLH,ORD,600,600,0,96,112,64,397,752,16,0,0,null,16,0,0,0,0
2015,1,3,6,WN,1470,MDW,TPA,605,605,0,165,191,139,997,1016,26,0,0,null,26,0,0,0,0
2015,1,3,6,EV,4928,PIA,ATL,605,635,30,113,110,89,565,925,27,0,0,null,0,0,27,0,0
2015,1,3,6,OO,4716,ISN,MSP,610,1240,390,115,113,76,546,1433,388,0,0,null,0,0,388,0,0
2015,1,3,6,AA,2303,ORD,DFW,620,704,44,150,174,138,802,958,68,0,0,null,24,0,44,0,0
2015,1,3,6,DL,690,BIL,SLC,625,628,3,85,131,52,387,839,49,0,0,null,49,0,0,0,0
2015,1,3,6,UA,1678,MIA,IAH,630,839,129,170,156,136,964,1015,115,0,0,null,0,0,115,0,0
2015,1,3,6,EV,4589,JAN,IAH,630,630,0,84,128,105,351,838,44,0,0,null,44,0,0,0,0
2015,1,3,6,US,1979,CLT,ORD,635,630,-5,121,148,96,599,758,22,0,0,null,22,0,0,0,0
2015,1,3,6,DL,2290,PIT,ATL,635,649,14,129,207,88,526,1016,92,0,0,null,78,0,0,0,14
2015,1,3,6,UA,1195,MCO,SFO,700,728,28,360,350,316,2446,1018,18,0,0,null,0,0,18,0,0
2015,1,3,6,AA,118,LAX,JFK,700,654,-6,325,347,306,2475,1541,16,0,0,null,16,0,0,0,0
2015,1,3,6,AA,1258,LAS,DFW,700,940,160,165,158,132,1055,1418,153,0,0,null,0,0,153,0,0
2015,1,3,6,MQ,2871,PNS,DFW,700,714,14,130,132,98,604,926,16,0,0,null,2,0,14,0,0
2015,1,3,6,WN,1408,BUR,OAK,705,1011,186,75,65,51,325,1116,176,0,0,null,0,0,0,0,176
2015,1,3,6,MQ,3424,BNA,ORD,710,707,-3,120,159,79,409,946,36,0,0,null,36,0,0,0,0
2015,1,3,6,OO,7414,RHI,MSP,714,732,18,65,76,36,190,848,29,0,0,null,11,0,0,18,0
2015,1,3,6,AA,1412,ONT,DFW,715,752,37,175,205,151,1188,1317,67,0,0,null,30,0,0,0,37
2015,1,3,6,AS,865,OAK,OGG,720,1017,177,329,352,312,2349,1409,200,0,0,null,23,0,177,0,0
2015,1,3,6,EV,2502,RAP,DFW,725,1026,181,150,150,119,835,1356,181,0,0,null,0,0,181,0,0
2015,1,3,6,AA,76,SFO,LAX,730,720,-10,85,115,56,337,915,20,0,0,null,20,0,0,0,0
2015,1,3,6,UA,561,LGA,DEN,745,752,7,278,292,244,1620,1044,21,0,0,null,21,0,0,0,0
2015,1,3,6,NK,135,MSP,MCO,750,744,-6,200,223,180,1310,1227,17,0,0,null,17,0,0,0,0
2015,1,3,6,OO,5555,DEN,GJT,755,822,27,62,74,35,212,936,39,0,0,null,12,0,27,0,0
2015,1,3,6,OO,6228,DEN,BOI,805,954,109,126,118,100,649,1152,101,0,0,null,0,0,101,0,0
2015,1,3,6,MQ,3151,ORD,XNA,810,813,3,103,199,86,522,1132,99,0,0,null,99,0,0,0,0
2015,1,3,6,AA,50,SLC,DFW,815,805,-10,165,200,130,989,1225,25,0,0,null,25,0,0,0,0
2015,1,3,6,UA,1755,EWR,JAC,816,812,-4,296,317,292,1874,1129,17,0,0,null,17,0,0,0,0
2015,1,3,6,UA,447,LAX,SFO,823,912,49,98,77,57,337,1029,28,0,0,null,0,0,28,0,0
2015,1,3,6,AA,270,HNL,LAX,825,1142,197,330,330,287,2556,1912,197,0,0,null,0,0,197,0,0
2015,1,3,6,MQ,3676,DFW,AMA,825,915,50,68,89,51,312,1044,71,0,0,null,21,0,10,40,0
2015,1,3,6,OO,5323,SFO,CEC,835,917,42,94,98,71,304,1055,46,0,0,null,4,0,42,0,0
2015,1,3,6,EV,3958,ORD,OMA,839,837,-2,96,130,68,416,1047,32,0,0,null,32,0,0,0,0
2015,1,3,6,WN,140,STL,OMA,840,919,39,75,67,56,342,1026,31,0,0,null,0,0,3,28,0
2015,1,3,6,WN,3660,DTW,STL,850,849,-1,110,144,86,440,1013,33,0,0,null,33,0,0,0,0
2015,1,3,6,UA,344,IAH,PDX,900,918,18,282,313,246,1825,1231,49,0,0,null,31,0,5,13,0
2015,1,3,6,EV,2520,DFW,CRP,900,1344,284,75,87,69,354,1511,296,0,0,null,12,0,275,9,0
2015,1,3,6,MQ,3096,LAX,ASE,905,956,51,125,132,107,737,1308,58,0,0,null,58,0,0,0,0
2015,1,3,6,MQ,2799,DFW,ACT,920,917,-3,33,52,30,89,1009,16,0,0,null,16,0,0,0,0
2015,1,3,6,AA,1299,MIA,DCA,930,958,28,149,150,123,919,1228,29,0,0,null,1,0,7,21,0
2015,1,3,6,WN,3485,ATL,MDW,935,1010,35,120,116,90,591,1106,31,0,0,null,0,0,14,17,0
2015,1,3,6,HA,47,OAK,HNL,935,930,-5,335,382,329,2409,1352,42,0,0,null,0,0,42,0,0
2015,1,3,6,US,1991,PHL,ORD,940,951,11,147,156,120,678,1127,20,0,0,null,9,0,11,0,0
2015,1,3,6,AS,628,BLI,LAS,940,1106,86,152,138,121,954,1324,72,0,0,null,0,0,72,0,0
2015,1,3,6,EV,4229,ORD,SAV,945,1050,65,128,143,112,773,1413,80,0,0,null,15,0,18,47,0
2015,1,3,6,MQ,3196,DFW,SAF,945,946,1,103,119,89,551,1045,17,0,0,null,17,0,0,0,0
2015,1,3,6,OO,5408,ORD,MKG,945,1138,113,53,63,27,118,1341,123,0,0,null,10,0,113,0,0
2015,1,3,6,UA,605,ORD,DEN,949,1004,15,167,174,133,888,1158,22,0,0,null,7,0,15,0,0
2015,1,3,6,AA,2485,ORD,PSP,950,949,-1,255,274,222,1652,1223,18,0,0,null,18,0,0,0,0
2015,1,3,6,UA,833,DEN,CLE,955,1127,92,170,167,148,1201,1614,89,0,0,null,0,0,43,46,0
2015,1,3,6,WN,511,LAS,RNO,955,1050,55,80,76,60,345,1206,51,0,0,null,0,0,14,37,0
2015,1,3,6,WN,1531,HOU,MDW,1000,1045,45,150,124,111,937,1249,19,0,0,null,0,0,4,15,0
2015,1,3,6,OO,4784,SEA,LAS,1000,1122,82,136,132,108,867,1334,78,0,0,null,0,0,78,0,0
2015,1,3,6,OO,5535,DEN,MSO,1001,1042,41,133,123,105,679,1245,31,0,0,null,0,0,0,31,0
2015,1,3,6,HA,345,HNL,LIH,1004,1015,11,38,45,23,102,1100,18,0,0,null,0,0,7,11,0
2015,1,3,6,WN,1726,PHX,SAT,1005,1012,7,120,132,110,843,1324,19,0,0,null,12,0,5,2,0
2015,1,3,6,OO,6251,DEN,CVG,1005,1022,17,153,158,135,1069,1500,22,0,0,null,5,0,17,0,0
2015,1,3,6,UA,1425,DEN,EWR,1010,1039,29,221,228,195,1605,1627,36,0,0,null,7,0,22,7,0
2015,1,3,6,EV,6099,DEN,SHV,1018,1137,79,126,157,107,792,1514,110,0,0,null,31,0,13,66,0
2015,1,3,6,WN,1457,ATL,MCI,1020,1127,67,140,139,106,692,1246,66,0,0,null,0,0,24,42,0
2015,1,3,6,AA,2495,DFW,RNO,1020,1053,33,210,204,185,1345,1217,27,0,0,null,0,0,0,27,0
2015,1,3,6,UA,303,DEN,LGA,1022,1112,50,220,203,187,1620,1635,33,0,0,null,0,0,12,21,0
2015,1,3,6,F9,918,MCO,TTN,1022,1418,236,138,154,117,896,1652,252,0,0,null,19,0,0,233,0
2015,1,3,6,DL,2118,MCO,ATL,1027,1042,15,91,100,65,404,1222,24,0,0,null,9,0,15,0,0
2015,1,3,6,EV,4192,IAH,CVG,1030,1115,45,137,134,109,871,1429,42,0,0,null,42,0,0,0,0
2015,1,3,6,EV,6125,ORD,IND,1032,1113,41,63,64,36,177,1317,42,0,0,null,1,0,0,41,0
2015,1,3,6,WN,1558,PHX,MKE,1035,1053,18,195,192,177,1460,1505,15,0,0,null,0,0,10,5,0
2015,1,3,6,AA,29,DFW,ONT,1035,1147,72,190,179,161,1188,1246,61,0,0,null,0,0,8,53,0
2015,1,3,6,EV,3965,ORD,SDF,1037,1059,22,82,88,48,287,1327,28,0,0,null,6,0,6,15,1
2015,1,3,6,EV,6127,FNT,ORD,1042,1049,7,67,90,51,223,1119,30,0,0,null,23,0,7,0,0
2015,1,3,6,MQ,3364,BHM,DFW,1045,1129,44,130,132,110,597,1341,46,0,0,null,2,0,12,32,0
